Kingdom	Phylum	Class	Order	Family	Genus	Species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28415	s__GGB28415_SGB40997	t__SGB40997	genotype	ASO	genotypeASO	-1.7833822961928947	-0.05617552100034708	0.37454840931647626	3.6092595662695626e-4	0.0053724416871519095	3.6092595662695626e-4	0.004207043181932959	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculaceae_unclassified	s__Muribaculaceae_bacterium	t__SGB40323	genotype	ASO	genotypeASO	-0.4391124771420481	-0.05617552100034708	0.34982698458531725	0.31260700079586745	0.4867172290872367	0.31260700079586745	0.4425207405597123	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Duncaniella	s__Duncaniella_muris	t__SGB21446	genotype	ASO	genotypeASO	-0.5594432901410483	-0.05617552100034708	0.5293112367824951	0.36535178079178876	0.5470638661471368	0.36535178079178876	0.49083199144570816	NA	linear	20	20
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__GGB28904	s__GGB28904_SGB41597	t__SGB41597	genotype	ASO	genotypeASO	-0.375227609258707	-0.05617552100034708	0.4308778802958433	0.48303515125370744	0.6001345818606668	0.48303515125370744	0.5907282341561733	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28835	s__GGB28835_SGB41494	t__SGB41494	genotype	ASO	genotypeASO	-1.5726314423834145	-0.05617552100034708	0.6473071043118144	0.033996093091862356	0.11340564888261691	0.06683645183821416	0.15832204779372266	NA	linear	20	19
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB27849	s__GGB27849_SGB40283	t__SGB40283	genotype	ASO	genotypeASO	-7.499839457989068e-4	-0.05617552100034708	0.3804130710507313	0.8913440916962034	0.9271486112357973	0.8913440916962034	0.9133828192381425	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Duncaniella	s__Duncaniella_freteri	t__SGB27768	genotype	ASO	genotypeASO	1.1635720736734498	-0.05617552100034708	0.31956778160170085	0.0022393522217503126	0.018995884363812995	0.0022393522217503126	0.015186879612961212	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB41589	t__SGB41589	genotype	ASO	genotypeASO	-1.4567318815648127	-0.05617552100034708	0.6063383250042347	0.04713744340136872	0.1479408176443348	0.04011965215100597	0.10765921044838511	NA	linear	20	12
k__Bacteria	p__Proteobacteria	c__CFGB28310	o__OFGB28310	f__FGB28310	g__GGB28310	s__GGB28310_SGB40880	t__SGB40880	genotype	ASO	genotypeASO	-0.19489381165018682	-0.05617552100034708	0.4162745840991297	0.750912373841637	0.8173647963054986	0.750912373841637	0.8095095822050017	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30451	s__GGB30451_SGB102185	t__SGB102185	genotype	ASO	genotypeASO	2.136228475663001	-0.05617552100034708	0.952614233718663	0.03489789260418619	0.11446508774173068	0.03489789260418619	0.09501397037490109	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB24132	s__GGB24132_SGB35935	t__SGB35935	genotype	ASO	genotypeASO	-0.1662446571914387	-0.05617552100034708	0.33500613027375015	0.7590910006178193	0.8244432059690223	0.7590910006178193	0.8159681361107971	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_muris	t__SGB27790	genotype	ASO	genotypeASO	0.2133780171928103	-0.05617552100034708	0.3076313905242556	0.42050453994065284	0.5664115540352647	0.42050453994065284	0.5484202566358863	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__CFGB9395	o__OFGB9395	f__FGB9395	g__GGB27929	s__GGB27929_SGB40368	t__SGB40368	genotype	ASO	genotypeASO	1.09653059230695	-0.05617552100034708	0.3329088832427703	0.004345606802315771	0.03011321896815999	0.004345606802315771	0.024192706526325117	NA	linear	20	20
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Mucispirillaceae	g__Mucispirillum	s__Mucispirillum_schaedleri	t__SGB19472	genotype	ASO	genotypeASO	-0.596000138052506	-0.05617552100034708	0.9324558444319974	0.5716735881671502	0.6843391858351288	0.5716735881671502	0.6642811476210188	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28836	s__GGB28836_SGB41496	t__SGB41496	genotype	ASO	genotypeASO	-0.9384953870790883	-0.05617552100034708	0.63151886162889	0.18658400988165702	0.3314055337970226	0.18658400988165702	0.2986945737590475	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__CFGB9658	o__OFGB9658	f__FGB9658	g__GGB29001	s__GGB29001_SGB41717	t__SGB41717	genotype	ASO	genotypeASO	-0.4570479806715537	-0.05617552100034708	0.7462806990807885	0.6011094171144393	0.7058373107883154	0.6011094171144393	0.6877724312383002	NA	linear	20	20
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__GGB28904	s__GGB28904_SGB41595	t__SGB41595	genotype	ASO	genotypeASO	-1.58174345387028	-0.05617552100034708	0.5084816232066948	0.009297764554625942	0.04614535184353879	0.009297764554625942	0.03569093044267137	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridiaceae_unclassified	s__Clostridiaceae_bacterium	t__SGB41645	genotype	ASO	genotypeASO	0.18415435793327994	-0.05617552100034708	0.4823617016993567	0.6323188814262053	0.7284254461644537	0.6323188814262053	0.7125526971962979	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28803	s__GGB28803_SGB41457	t__SGB41457	genotype	ASO	genotypeASO	0.18308943504578273	-0.05617552100034708	0.4380111435956962	0.6042728753669475	0.7078625111441386	0.31439141085340927	0.4425207405597123	NA	linear	20	17
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB27876	s__GGB27876_SGB40310	t__SGB40310	genotype	ASO	genotypeASO	-0.6706190807007169	-0.05617552100034708	0.7687378311129912	0.4384179322596158	0.5664115540352647	0.4384179322596158	0.5636721883695409	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__CFGB50354	o__OFGB50354	f__FGB50354	g__GGB23844	s__GGB23844_SGB35575	t__SGB35575	genotype	ASO	genotypeASO	-1.0036125692750615	-0.05617552100034708	0.5268819581469597	0.09669363124449903	0.2172295277273677	0.09669363124449903	0.19926367101766929	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__CFGB77306	o__OFGB77306	f__FGB77306	g__GGB25052	s__GGB25052_SGB36974	t__SGB36974	genotype	ASO	genotypeASO	0.007224260300056877	-0.05617552100034708	0.33095492676165766	0.8595028431092246	0.9055147726118598	0.8595028431092246	0.895515532066315	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Odoribacteraceae	g__GGB28248	s__GGB28248_SGB40791	t__SGB40791	genotype	ASO	genotypeASO	0.10788924249468726	-0.05617552100034708	0.16189390312913515	0.4231912486978695	0.5664115540352647	0.4231912486978695	0.5500011699104715	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_johnsonii	t__SGB7041	genotype	ASO	genotypeASO	-1.3668841508300709	-0.05617552100034708	0.9008302637828531	0.16627011883767362	0.30995126225060954	0.16627011883767362	0.27321037148216853	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB18827	s__GGB18827_SGB27766	t__SGB27766	genotype	ASO	genotypeASO	-4.443369667634734	-0.05617552100034708	1.3065216470233523	0.0038501205657865967	0.02745303359952182	0.0038501205657865967	0.02243898392247501	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41629	genotype	ASO	genotypeASO	NA	NA	NA	NA	NA	0.009472927919100442	0.03569093044267137	contrasts can be applied only to factors with 2 or more levels	linear	20	10
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__GGB81440	s__GGB81440_SGB45230	t__SGB45230	genotype	ASO	genotypeASO	-0.3090720699661437	-0.05617552100034708	0.6313335140125209	0.6972438399942784	0.7778774813541609	0.691000206135893	0.753634727744702	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30455	s__GGB30455_SGB43519	t__SGB43519	genotype	ASO	genotypeASO	0.17202864096014828	-0.05617552100034708	0.39546772701058297	0.5850416505823999	0.6902456053155925	0.5850416505823999	0.6727460631321789	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes_sp_DSM_112343	t__SGB35895	genotype	ASO	genotypeASO	-0.8782742255870739	-0.05617552100034708	0.5166885772970512	0.1380315025260006	0.26527929391715743	0.1380315025260006	0.2451702402009439	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculaceae_unclassified	s__Muribaculaceae_bacterium	t__SGB21431	genotype	ASO	genotypeASO	-0.0987535535152855	-0.05617552100034708	0.33601506041693646	0.9056278762805099	0.9341067403144881	0.9056278762805099	0.9204337816147962	NA	linear	20	20
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia_muris	t__SGB33553	genotype	ASO	genotypeASO	-0.00760758990635565	-0.05617552100034708	0.3387817703955938	0.8944112685240566	0.928376253404717	0.8944112685240566	0.9140148031766386	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium_MD308	t__SGB7279	genotype	ASO	genotypeASO	0.44000515463566986	-0.05617552100034708	0.3279909414499032	0.17176243855264817	0.30995126225060954	0.17176243855264817	0.2777076257674059	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28861	s__GGB28861_SGB41531	t__SGB41531	genotype	ASO	genotypeASO	-4.675059855349482	-0.05617552100034708	0.70313424268655	5.752563732031035e-6	3.144734840176966e-4	5.752563732031035e-6	2.3841180800528622e-4	NA	linear	20	19
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB14001	s__GGB14001_SGB21428	t__SGB21428	genotype	ASO	genotypeASO	-0.5433582823967326	-0.05617552100034708	0.4771703818510759	0.33428214264256706	0.5155699504079718	0.33428214264256706	0.46180458965065746	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalibaculum	s__Faecalibaculum_rodentium	t__SGB4047	genotype	ASO	genotypeASO	-3.1279841682884664	-0.05617552100034708	1.2643344878440734	0.026300678910078257	0.0965666718190933	0.026300678910078257	0.07785835899570787	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB41692	genotype	ASO	genotypeASO	0.2877761078442124	-0.05617552100034708	0.731024771384543	0.6466190409481865	0.7329751454318888	0.6466190409481865	0.7253813357477439	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Dorea	s__Dorea_sp_5_2	t__SGB7275	genotype	ASO	genotypeASO	1.3217215142989418	-0.05617552100034708	0.3704126383538218	0.002344542532465521	0.01955110044022096	0.002344542532465521	0.015616327939457846	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41569	genotype	ASO	genotypeASO	0.4654390098529054	-0.05617552100034708	0.41702170710725883	0.2445475329534612	0.4134618082924499	0.2445475329534612	0.36633024012707244	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28950	s__GGB28950_SGB41657	t__SGB41657	genotype	ASO	genotypeASO	-1.4630575361528122	-0.05617552100034708	0.6696487176909719	0.0535060607596578	0.1479408176443348	0.0535060607596578	0.13217060041955206	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28960	s__GGB28960_SGB41669	t__SGB41669	genotype	ASO	genotypeASO	-0.20380256796636487	-0.05617552100034708	0.38213487796986034	0.7150906445932359	0.7888443882059912	0.7150906445932359	0.7753744489339447	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30295	s__GGB30295_SGB43259	t__SGB43259	genotype	ASO	genotypeASO	0.5840515148321983	-0.05617552100034708	0.5351124300306529	0.2574164566342465	0.42375201846982935	0.2574164566342465	0.38101721557370616	NA	linear	20	20
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia_caecimuris	t__SGB14802	genotype	ASO	genotypeASO	0.008549842498679381	-0.05617552100034708	0.23438639182747303	0.8100828538452121	0.8664364436779225	0.8100828538452121	0.8584116604666593	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41609	genotype	ASO	genotypeASO	0.6158747817587753	-0.05617552100034708	0.3986993232277677	0.12299915135381267	0.24401444542772516	0.12299915135381267	0.22489550713221632	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB21445	genotype	ASO	genotypeASO	-1.5635092481397554	-0.05617552100034708	0.9085661937131609	0.11714869252945748	0.2347698159579159	0.11714869252945748	0.21783368495597671	NA	linear	20	20
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__Bacteria_unclassified_SGB41677	t__SGB41677	genotype	ASO	genotypeASO	1.0804387138864553	-0.05617552100034708	0.49961465058995785	0.044374309051477434	0.14176727307355128	0.08677953879915887	0.18602740213842678	NA	linear	20	16
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia_mucosicola	t__SGB33554	genotype	ASO	genotypeASO	-0.48307714040718996	-0.05617552100034708	0.24749615566816202	0.13999766915800915	0.2669722993245756	0.13999766915800915	0.24631665375442177	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB27892	s__GGB27892_SGB40326	t__SGB40326	genotype	ASO	genotypeASO	-0.712073779430857	-0.05617552100034708	0.3400372145589897	0.08647901178907902	0.2000687253819673	0.08647901178907902	0.18602740213842678	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28926	s__GGB28926_SGB41623	t__SGB41623	genotype	ASO	genotypeASO	-2.0320992328026675	-0.05617552100034708	0.8331470577826764	0.030637374883708546	0.10934458965400021	0.030637374883708546	0.08732705591525487	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__CFGB9659	o__OFGB9659	f__FGB9659	g__GGB29003	s__GGB29003_SGB41719	t__SGB41719	genotype	ASO	genotypeASO	-2.611628600640916	-0.05617552100034708	0.9593720130935646	0.016601428773606486	0.0692195165814779	0.016601428773606486	0.05479940648278955	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB40306	genotype	ASO	genotypeASO	-0.3477191135081236	-0.05617552100034708	0.3282179050237352	0.4151815769323588	0.5664115540352647	0.4151815769323588	0.5433779936693679	NA	linear	20	20
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__GGB9439	s__GGB9439_SGB42949	t__SGB42949	genotype	ASO	genotypeASO	-4.364017045407867	-0.05617552100034708	0.5048080687566145	1.4546842730389642e-7	2.3856822077839013e-5	1.4546842730389642e-7	1.808657446145112e-5	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41421	genotype	ASO	genotypeASO	-2.343722549784621	-0.05617552100034708	0.44468587624576444	1.0244639977774472e-4	0.002413944161165661	1.0244639977774472e-4	0.0020111845851104623	NA	linear	20	20
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_1XD42_1	t__SGB29420	genotype	ASO	genotypeASO	0.21793411536960605	-0.05617552100034708	0.5548843467728505	0.6336709165820857	0.7284254461644537	0.691000206135893	0.753634727744702	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB40904	genotype	ASO	genotypeASO	0.9198341500125271	-0.05617552100034708	0.5373748614420311	0.09322590786953167	0.21136933950142664	0.09322590786953167	0.1942640426555045	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41462	genotype	ASO	genotypeASO	0.5625361442610369	-0.05617552100034708	0.5435684300470173	0.27995534257052457	0.4486580734354987	0.48153569130726925	0.5907282341561733	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriaceae	g__GGB28991	s__GGB28991_SGB94889	t__SGB94889	genotype	ASO	genotypeASO	-3.860392529810178	-0.05617552100034708	0.653385920506114	0.004607155087283488	0.0314822264297705	0.004607155087283488	0.025271600699363836	NA	linear	20	6
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28793	s__GGB28793_SGB41446	t__SGB41446	genotype	ASO	genotypeASO	-0.17061108287443383	-0.05617552100034708	0.3908138525300581	0.7817955444353064	0.845370127169606	0.7817955444353064	0.8379590174550842	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41480	genotype	ASO	genotypeASO	0.5210991299872695	-0.05617552100034708	0.28725259176477214	0.08104723515160828	0.19451336436385985	0.15552581597749648	0.25897825606967045	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30450	s__GGB30450_SGB43507	t__SGB43507	genotype	ASO	genotypeASO	-2.676586616804045	-0.05617552100034708	0.8623447570063979	0.010063254227718144	0.047142092145370254	0.0200252393697846	0.06405852853158729	NA	linear	20	15
